Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,8.500000e-01
2,6,2,3,4,2.550000e+00
3,6,2,3,3,1.700000e+00
4,3,1,3,2,1.700000e+00
5,5,2,2,4,8.500000e-01
6,6,2,3,1,1.700000e+00
7,1,1,1,3,1.700000e+00
8,1,1,1,4,1.700000e+00
9,6,2,3,3,8.500000e-01
10,5,2,2,2,2.550000e+00
11,2,1,2,4,2.550000e+00
12,4,2,1,3,8.500000e-01
13,4,2,1,1,2.550000e+00
14,1,1,1,1,1.700000e+00
15,2,1,2,3,1.700000e+00
16,6,2,3,1,1.700000e+00
17,6,2,3,3,8.500000e-01
18,3,1,3,3,2.550000e+00
19,4,2,1,1,1.700000e+00
20,6,2,3,2,2.550000e+00
21,1,1,1,3,8.500000e-01
22,1,1,1,1,1.700000e+00
23,6,2,3,3,1.700000e+00
24,3,1,3,2,1.700000e+00
25,4,2,1,1,8.500000e-01
26,1,1,1,4,8.500000e-01
27,4,2,1,1,8.500000e-01
28,3,1,3,3,2.550000e+00
29,3,1,3,2,2.550000e+00
30,2,1,2,2,2.550000e+00
31,4,2,1,4,2.550000e+00
32,3,1,3,4,1.700000e+00
33,2,1,2,4,1.700000e+00
34,1,1,1,1,8.500000e-01
35,5,2,2,2,8.500000e-01
36,1,1,1,4,2.550000e+00
37,4,2,1,2,8.500000e-01
38,3,1,3,4,8.500000e-01
39,2,1,2,3,2.550000e+00
40,1,1,1,4,1.700000e+00
41,5,2,2,3,8.500000e-01
42,6,2,3,2,2.550000e+00
43,6,2,3,1,8.500000e-01
44,3,1,3,4,8.500000e-01
45,4,2,1,2,2.550000e+00
46,1,1,1,1,8.500000e-01
47,4,2,1,2,1.700000e+00
48,3,1,3,1,2.550000e+00
49,3,1,3,2,2.550000e+00
50,1,1,1,1,8.500000e-01
51,3,1,3,3,1.700000e+00
52,4,2,1,4,1.700000e+00
53,5,2,2,1,2.550000e+00
54,4,2,1,2,2.550000e+00
